sub_n,disp_cond,block_n,trial_n,computer_n,set,distance,diag,d_identity,t_identity,c_identity,d,c,t,rt
435,horizontal,3,3,6,a-b-db,2,2,2,3,1,9.908783155197163,9.883625590783444,9.806196566422063,33.102
435,horizontal,3,4,6,a-b-da,5,2,1,2,3,9.958168380377906,9.779706112922021,9.858147539228584,7.27698
435,horizontal,3,5,6,a-b-db,2,3,2,3,1,10.273426268785073,10.490387554773212,10.209928872155912,15.2968
435,horizontal,3,8,6,a-b-da,9,2,1,3,2,9.883625590783444,9.883625590783444,9.908783155197163,12.8622
435,horizontal,3,10,6,a-b-db,14,1,1,3,2,9.299804773660838,9.583745296201613,9.698062123881511,13.0959
435,horizontal,3,12,6,a-b-db,5,3,3,1,2,10.252483669050482,10.030032398830032,10.294151842856166,9.71125
435,horizontal,3,13,6,a-b-da,14,2,3,2,1,10.076546123158568,10.14434922650993,10.099403514805813,4.44314
435,horizontal,3,14,6,a-b-db,14,2,1,3,2,10.006363483536028,9.832340729556767,9.806196566422063,8.71124
435,horizontal,3,16,6,a-b-db,9,3,3,1,2,10.099403514805813,10.508992340097839,10.1664488988831,6.17674
435,horizontal,3,17,6,a-b-da,9,1,3,2,1,9.366477614196022,9.462496052568744,9.299804773660838,4.3435
435,horizontal,3,19,6,a-b-da,2,3,3,1,2,10.355070257825583,10.471608074073535,10.374970919531918,7.26065
435,horizontal,3,20,6,a-b-db,9,2,2,3,1,10.030032398830032,10.252483669050482,9.725648768146183,9.01156
435,horizontal,3,22,6,a-b-da,14,3,3,2,1,10.314664843190544,10.12200262531368,10.18830703994748,10.3292
435,horizontal,3,23,6,a-b-da,5,3,1,2,3,10.294151842856166,9.982411101442596,10.053424478356416,9.46162
435,horizontal,3,24,6,a-b-db,9,1,1,2,3,9.2308324215185,9.265615906942239,9.366477614196022,8.4945
435,horizontal,3,25,6,a-b-da,9,3,1,3,2,10.314664843190544,10.209928872155912,10.252483669050482,30.4015
435,horizontal,3,28,6,a-b-db,5,2,3,2,1,9.883625590783444,10.099403514805813,9.908783155197163,10.9286
435,horizontal,3,29,6,a-b-db,14,3,3,2,1,10.209928872155912,10.12200262531368,10.006363483536028,7.24378
435,horizontal,3,32,6,a-b-da,14,1,2,3,1,9.159396256314341,9.462496052568744,9.366477614196022,7.17745
435,horizontal,3,34,6,a-b-da,2,2,1,3,2,10.006363483536028,9.832340729556767,10.18830703994748,5.39333
435,horizontal,3,38,6,a-b-da,5,1,2,1,3,9.430999338632466,9.698062123881511,9.725648768146183,6.44378
435,horizontal,4,2,6,a-b-da,14,1,1,3,2,9.430999338632466,9.299804773660838,9.612942895043918,10.8118
435,horizontal,4,5,6,a-b-da,5,2,1,3,2,9.670089639932032,10.099403514805813,9.883625590783444,13.4293
435,horizontal,4,8,6,a-b-db,9,3,1,3,2,10.14434922650993,10.33496958611858,10.053424478356416,5.52706
435,horizontal,4,9,6,a-b-db,14,3,2,1,3,10.12200262531368,10.273426268785073,10.076546123158568,12.4119
435,horizontal,4,10,6,a-b-db,5,2,3,2,1,10.12200262531368,9.933628195194277,10.14434922650993,8.67781
435,horizontal,4,11,6,a-b-db,2,1,3,2,1,9.554115124631332,9.493504425640674,9.670089639932032,13.2124
435,horizontal,4,14,6,a-b-da,9,2,1,3,2,10.006363483536028,10.053424478356416,10.053424478356416,12.3621
435,horizontal,4,15,6,a-b-da,14,3,3,2,1,10.209928872155912,10.563790288474069,10.471608074073535,13.4796
435,horizontal,4,16,6,a-b-db,2,3,1,2,3,10.314664843190544,10.414187862308673,10.433511684132146,5.34364
435,horizontal,4,19,6,a-b-db,14,1,2,3,1,9.583745296201613,9.75286007225774,9.398998655939582,5.56001
435,horizontal,4,20,6,a-b-da,9,1,2,1,3,9.612942895043918,9.554115124631332,9.698062123881511,6.37683
435,horizontal,4,21,6,a-b-db,9,1,1,2,3,9.265615906942239,9.554115124631332,9.430999338632466,4.72655
435,horizontal,4,22,6,a-b-da,5,3,3,1,2,10.053424478356416,10.33496958611858,10.053424478356416,5.89384
435,horizontal,4,23,6,a-b-da,2,3,1,2,3,10.030032398830032,10.053424478356416,9.883625590783444,5.11008
435,horizontal,4,24,6,a-b-da,5,1,2,1,3,9.725648768146183,9.159396256314341,9.554115124631332,4.25993
435,horizontal,4,25,6,a-b-da,9,3,3,1,2,9.982411101442596,10.433511684132146,10.006363483536028,4.27596
435,horizontal,4,26,6,a-b-da,2,2,2,3,1,9.698062123881511,9.698062123881511,9.858147539228584,5.677
435,horizontal,4,27,6,a-b-db,9,2,3,1,2,10.053424478356416,9.883625590783444,9.641720369948118,4.99321
435,horizontal,4,32,6,a-b-db,2,2,2,1,3,9.883625590783444,9.554115124631332,9.806196566422063,5.66029
435,horizontal,4,33,6,a-b-db,5,3,2,3,1,10.12200262531368,10.471608074073535,9.958168380377906,7.66076
435,horizontal,4,35,6,a-b-da,2,1,2,1,3,9.159396256314341,9.779706112922021,9.333419010293602,6.79381
435,horizontal,4,38,6,a-b-da,14,2,2,1,3,10.099403514805813,9.858147539228584,9.982411101442596,6.91089
435,horizontal,4,40,6,a-b-db,5,1,2,3,1,9.366477614196022,10.006363483536028,9.612942895043918,5.06001
437,horizontal,1,1,1,a-b-da,5,2,1,3,2,9.75286007225774,9.982411101442596,9.958168380377906,12.8122
437,horizontal,1,3,1,a-b-da,9,2,2,1,3,9.462496052568744,9.670089639932032,9.883625590783444,19.081
437,horizontal,1,4,1,a-b-db,14,3,2,3,1,9.779706112922021,10.030032398830032,10.1664488988831,10.4447
437,horizontal,1,5,1,a-b-db,5,1,3,2,1,9.366477614196022,9.047217323012255,9.265615906942239,10.3449
437,horizontal,1,7,1,a-b-db,9,2,3,1,2,9.698062123881511,9.806196566422063,9.858147539228584,10.0616
437,horizontal,1,8,1,a-b-db,14,2,2,1,3,9.333419010293602,9.524039369902251,9.299804773660838,8.71105
437,horizontal,1,10,1,a-b-da,9,3,2,3,1,10.099403514805813,9.806196566422063,10.374970919531918,16.9801
437,horizontal,1,11,1,a-b-db,2,3,1,3,2,10.076546123158568,10.1664488988831,10.1664488988831,10.6951
437,horizontal,1,13,1,a-b-db,14,1,3,2,1,9.2308324215185,9.398998655939582,9.398998655939582,9.82801
437,horizontal,1,16,1,a-b-da,2,1,2,1,3,9.2308324215185,9.366477614196022,9.265615906942239,9.14496
437,horizontal,1,17,1,a-b-da,2,2,2,3,1,9.958168380377906,9.524039369902251,9.779706112922021,12.5127
437,horizontal,1,19,1,a-b-da,5,1,1,2,3,8.928370482070653,8.845025089269518,9.159396256314341,8.71105
437,horizontal,1,21,1,a-b-da,5,3,1,3,2,9.493504425640674,9.698062123881511,9.806196566422063,8.86147
437,horizontal,1,22,1,a-b-da,9,1,3,1,2,9.366477614196022,9.159396256314341,9.008381151298051,10.0783
437,horizontal,1,24,1,a-b-da,14,3,1,2,3,9.725648768146183,10.053424478356416,9.982411101442596,12.229
437,horizontal,1,26,1,a-b-da,14,2,1,2,3,9.858147539228584,9.858147539228584,9.832340729556767,10.8115
437,horizontal,1,27,1,a-b-db,9,1,2,1,3,9.366477614196022,9.366477614196022,9.554115124631332,8.0273
437,horizontal,1,30,1,a-b-db,5,2,3,2,1,9.366477614196022,10.006363483536028,10.030032398830032,5.89334
437,horizontal,1,32,1,a-b-db,2,2,1,2,3,9.366477614196022,9.779706112922021,9.159396256314341,8.41105
437,horizontal,1,35,1,a-b-db,2,1,3,1,2,8.968775896705692,9.085313712953644,8.928370482070653,9.0278
437,horizontal,1,36,1,a-b-db,5,3,2,1,3,10.099403514805813,10.1664488988831,10.374970919531918,9.44435
437,horizontal,1,37,1,a-b-da,2,3,3,2,1,9.670089639932032,9.908783155197163,9.933628195194277,6.41027
437,horizontal,1,38,1,a-b-db,9,3,2,3,1,9.933628195194277,10.1664488988831,9.75286007225774,7.044
437,horizontal,1,39,1,a-b-da,14,1,1,2,3,8.713109153685922,8.802012678827591,8.713109153685922,8.12761
437,horizontal,2,1,1,a-b-da,2,1,2,3,1,9.462496052568744,9.366477614196022,9.2308324215185,6.46032
437,horizontal,2,2,1,a-b-db,5,1,1,2,3,8.928370482070653,9.333419010293602,9.008381151298051,5.26014
437,horizontal,2,4,1,a-b-da,14,3,1,3,2,8.968775896705692,9.583745296201613,9.524039369902251,6.46063
437,horizontal,2,5,1,a-b-db,5,3,3,2,1,9.670089639932032,9.493504425640674,9.524039369902251,5.62657
437,horizontal,2,6,1,a-b-db,2,3,1,3,2,10.053424478356416,9.670089639932032,9.670089639932032,10.3453
437,horizontal,2,7,1,a-b-db,14,3,2,1,3,9.641720369948118,9.933628195194277,9.75286007225774,5.77721
437,horizontal,2,9,1,a-b-da,5,3,2,1,3,9.583745296201613,9.908783155197163,9.725648768146183,7.96069
437,horizontal,2,12,1,a-b-da,9,1,2,1,3,8.928370482070653,9.462496052568744,8.887131907665182,5.69336
437,horizontal,2,13,1,a-b-db,2,1,2,1,3,8.845025089269518,9.122697978977948,9.008381151298051,6.4272
437,horizontal,2,14,1,a-b-db,9,1,1,2,3,9.366477614196022,8.928370482070653,9.085313712953644,7.544
437,horizontal,2,16,1,a-b-da,14,1,1,2,3,9.159396256314341,9.398998655939582,9.524039369902251,10.0613
437,horizontal,2,19,1,a-b-da,9,2,1,2,3,9.858147539228584,9.933628195194277,9.583745296201613,10.9284
437,horizontal,2,21,1,a-b-db,14,2,2,1,3,9.583745296201613,9.725648768146183,9.858147539228584,8.27744
437,horizontal,2,22,1,a-b-da,2,3,2,1,3,9.554115124631332,9.670089639932032,9.612942895043918,5.3098
437,horizontal,2,25,1,a-b-db,2,2,2,3,1,9.2308324215185,9.462496052568744,9.554115124631332,5.37685
437,horizontal,2,26,1,a-b-db,9,3,2,3,1,9.933628195194277,9.75286007225774,10.12200262531368,4.14322
437,horizontal,2,27,1,a-b-da,5,1,3,2,1,9.159396256314341,9.265615906942239,9.195433267319698,5.27655
437,horizontal,2,29,1,a-b-da,9,3,1,2,3,9.085313712953644,9.779706112922021,9.2308324215185,5.29329
437,horizontal,2,30,1,a-b-da,5,2,2,3,1,9.085313712953644,9.047217323012255,9.430999338632466,5.94365
437,horizontal,2,32,1,a-b-db,9,2,3,1,2,9.366477614196022,9.159396256314341,9.641720369948118,8.39428
437,horizontal,2,34,1,a-b-db,14,1,3,2,1,9.085313712953644,9.2308324215185,9.159396256314341,5.44354
437,horizontal,2,36,1,a-b-db,5,2,1,3,2,9.398998655939582,9.779706112922021,9.933628195194277,6.19353
437,horizontal,2,38,1,a-b-da,2,2,3,1,2,10.273426268785073,9.806196566422063,9.982411101442596,5.82678
437,horizontal,2,39,1,a-b-da,14,2,1,2,3,9.670089639932032,9.933628195194277,10.076546123158568,4.30974
437,horizontal,3,1,1,a-b-da,9,1,3,2,1,9.366477614196022,9.524039369902251,9.524039369902251,5.52678
437,horizontal,3,2,1,a-b-da,2,1,1,2,3,9.554115124631332,9.366477614196022,9.299804773660838,4.45967
437,horizontal,3,4,1,a-b-db,5,3,3,1,2,9.725648768146183,9.2308324215185,9.908783155197163,4.22637
437,horizontal,3,7,1,a-b-db,2,3,1,3,2,9.641720369948118,9.933628195194277,9.398998655939582,5.11007
437,horizontal,3,9,1,a-b-da,5,1,2,1,3,8.845025089269518,9.122697978977948,9.008381151298051,6.74372
437,horizontal,3,10,1,a-b-db,5,2,3,1,2,9.612942895043918,9.398998655939582,9.430999338632466,4.79314
437,horizontal,3,13,1,a-b-db,2,1,3,1,2,9.398998655939582,9.725648768146183,9.299804773660838,5.39357
437,horizontal,3,14,1,a-b-da,14,3,2,3,1,10.1664488988831,10.294151842856166,10.18830703994748,6.99406
437,horizontal,3,16,1,a-b-db,5,1,2,3,1,9.366477614196022,9.299804773660838,8.845025089269518,5.24338
437,horizontal,3,17,1,a-b-da,14,1,2,1,3,9.195433267319698,9.333419010293602,9.398998655939582,5.72671
437,horizontal,3,18,1,a-b-da,2,2,2,1,3,9.462496052568744,9.430999338632466,9.462496052568744,4.75986
437,horizontal,3,20,1,a-b-db,9,3,2,3,1,9.670089639932032,9.958168380377906,9.493504425640674,5.81017
437,horizontal,3,21,1,a-b-da,2,3,2,1,3,9.583745296201613,9.832340729556767,9.958168380377906,7.84478
437,horizontal,3,22,1,a-b-db,14,3,1,3,2,9.806196566422063,9.958168380377906,9.583745296201613,4.94362
437,horizontal,3,23,1,a-b-da,5,2,3,1,2,10.1664488988831,9.908783155197163,9.670089639932032,5.1265
437,horizontal,3,24,1,a-b-da,14,2,3,1,2,9.430999338632466,9.493504425640674,9.554115124631332,9.61143
437,horizontal,3,26,1,a-b-db,2,2,2,1,3,9.333419010293602,9.430999338632466,9.612942895043918,5.76019
437,horizontal,3,28,1,a-b-da,5,3,2,3,1,9.933628195194277,9.430999338632466,9.641720369948118,4.15959
437,horizontal,3,29,1,a-b-da,9,2,2,3,1,9.493504425640674,9.612942895043918,9.883625590783444,4.75991
437,horizontal,3,31,1,a-b-db,9,2,1,3,2,9.806196566422063,9.641720369948118,9.398998655939582,4.55961
437,horizontal,3,34,1,a-b-db,14,1,3,2,1,9.085313712953644,9.2308324215185,9.333419010293602,5.96002
437,horizontal,3,37,1,a-b-da,9,3,3,2,1,10.076546123158568,9.2308324215185,9.883625590783444,4.7264099999999996
437,horizontal,3,38,1,a-b-db,9,1,1,3,2,8.845025089269518,9.641720369948118,9.085313712953644,6.87711
437,horizontal,3,40,1,a-b-db,14,2,2,3,1,9.698062123881511,9.806196566422063,9.583745296201613,6.27708
437,horizontal,4,5,1,a-b-da,5,2,2,3,1,9.779706112922021,9.462496052568744,9.806196566422063,5.10971
437,horizontal,4,11,1,a-b-db,2,1,3,1,2,9.641720369948118,9.982411101442596,8.713109153685922,4.15966
437,horizontal,4,12,1,a-b-da,2,2,1,2,3,9.641720369948118,9.612942895043918,9.858147539228584,5.21011
437,horizontal,4,13,1,a-b-da,9,2,1,2,3,9.430999338632466,9.493504425640674,9.333419010293602,7.7273
437,horizontal,4,14,1,a-b-da,5,3,1,3,2,9.612942895043918,9.641720369948118,9.698062123881511,10.3619
437,horizontal,4,15,1,a-b-db,5,3,2,1,3,9.698062123881511,9.583745296201613,9.725648768146183,8.77785
437,horizontal,4,16,1,a-b-db,9,3,3,1,2,9.75286007225774,9.698062123881511,9.933628195194277,7.19413
437,horizontal,4,18,1,a-b-db,9,2,3,1,2,9.908783155197163,9.982411101442596,9.806196566422063,5.82684
437,horizontal,4,19,1,a-b-db,2,2,3,1,2,9.493504425640674,9.524039369902251,9.366477614196022,4.39332
437,horizontal,4,20,1,a-b-db,5,1,3,2,1,9.858147539228584,9.398998655939582,9.725648768146183,3.95966
437,horizontal,4,21,1,a-b-db,5,2,1,3,2,9.265615906942239,9.366477614196022,9.641720369948118,5.1268
437,horizontal,4,22,1,a-b-db,2,3,2,1,3,9.725648768146183,9.982411101442596,9.698062123881511,10.4784
437,horizontal,4,23,1,a-b-db,9,1,1,2,3,9.670089639932032,9.670089639932032,9.612942895043918,7.66099
437,horizontal,4,24,1,a-b-db,14,1,1,2,3,8.968775896705692,8.845025089269518,9.122697978977948,8.92787
437,horizontal,4,25,1,a-b-da,5,1,1,2,3,8.522488794077272,8.471853178108693,9.008381151298051,16.4636
437,horizontal,4,26,1,a-b-db,14,3,3,1,2,9.75286007225774,9.725648768146183,9.779706112922021,4.74306
437,horizontal,4,28,1,a-b-da,14,3,2,3,1,9.2308324215185,9.265615906942239,10.053424478356416,5.2765
437,horizontal,4,31,1,a-b-da,9,1,3,2,1,9.398998655939582,9.398998655939582,9.159396256314341,4.22615
437,horizontal,4,36,1,a-b-da,2,1,1,2,3,9.265615906942239,9.333419010293602,8.620069122416137,4.25977
437,horizontal,4,37,1,a-b-db,14,2,2,1,3,9.366477614196022,9.858147539228584,9.779706112922021,3.94278
437,horizontal,4,38,1,a-b-da,9,3,1,3,2,10.252483669050482,9.806196566422063,10.252483669050482,3.94296
437,horizontal,4,39,1,a-b-da,2,3,2,3,1,10.273426268785073,9.524039369902251,9.195433267319698,5.16005
437,horizontal,4,40,1,a-b-da,14,1,3,2,1,9.462496052568744,9.698062123881511,9.908783155197163,7.84408
439,horizontal,1,1,1,a-b-da,5,1,2,3,1,10.490387554773212,9.908783155197163,10.374970919531918,29.8009
439,horizontal,1,2,1,a-b-db,9,1,2,3,1,8.75805486539004,8.845025089269518,8.571874019258015,12.9123
439,horizontal,1,4,1,a-b-da,9,1,3,1,2,10.099403514805813,10.053424478356416,10.099403514805813,17.147
439,horizontal,1,5,1,a-b-db,9,3,1,3,2,10.59950552327408,10.65191026806213,10.58172762843959,21.8651
439,horizontal,1,7,1,a-b-db,14,3,1,3,2,10.527425650307688,10.6345941425759,10.563790288474069,11.9622
439,horizontal,1,8,1,a-b-da,9,3,3,2,1,10.452650586164447,10.33496958611858,10.452650586164447,8.92822
439,horizontal,1,12,1,a-b-da,5,2,2,1,3,9.195433267319698,9.299804773660838,9.122697978977948,8.77757
439,horizontal,1,13,1,a-b-db,5,1,1,3,2,8.620069122416137,8.620069122416137,8.620069122416137,15.2631
439,horizontal,1,14,1,a-b-da,14,3,3,2,1,10.471608074073535,9.832340729556767,10.669077755444912,12.2622
439,horizontal,1,15,1,a-b-da,14,2,2,3,1,10.12200262531368,10.030032398830032,10.1664488988831,12.7957
439,horizontal,1,17,1,a-b-db,14,2,1,3,2,10.030032398830032,10.1664488988831,10.1664488988831,13.5623
439,horizontal,1,18,1,a-b-db,2,1,3,2,1,9.908783155197163,9.982411101442596,9.75286007225774,12.4457
439,horizontal,1,19,1,a-b-db,2,3,2,3,1,10.864354694572745,10.61712678263839,10.719713371413492,19.8811
439,horizontal,1,21,1,a-b-da,2,2,2,3,1,10.33496958611858,10.294151842856166,10.355070257825583,6.31028
439,horizontal,1,23,1,a-b-db,5,2,1,3,2,10.563790288474069,10.702976872072458,9.806196566422063,7.54445
439,horizontal,1,24,1,a-b-da,2,3,1,3,2,10.563790288474069,10.59950552327408,10.59950552327408,8.8613
439,horizontal,1,30,1,a-b-da,2,1,1,3,2,9.524039369902251,9.641720369948118,9.75286007225774,7.16075
439,horizontal,1,31,1,a-b-da,5,3,2,1,3,10.355070257825583,10.785293017059473,10.355070257825583,7.21051
439,horizontal,1,32,1,a-b-da,9,2,1,2,3,10.273426268785073,10.209928872155912,10.433511684132146,7.54376
439,horizontal,1,33,1,a-b-db,5,3,1,2,3,10.452650586164447,10.414187862308673,10.527425650307688,5.82704
439,horizontal,1,36,1,a-b-db,9,2,3,2,1,10.12200262531368,10.374970919531918,10.1664488988831,12.3457
439,horizontal,1,37,1,a-b-db,14,1,3,2,1,8.471853178108693,8.522488794077272,8.471853178108693,13.2294
439,horizontal,1,38,1,a-b-db,2,2,2,1,3,9.908783155197163,9.806196566422063,9.883625590783444,7.36028
439,horizontal,1,40,1,a-b-da,14,1,2,1,3,8.620069122416137,8.713109153685922,8.31176776276162,12.2791
439,horizontal,2,1,1,a-b-db,5,3,1,3,2,9.493504425640674,9.462496052568744,9.398998655939582,6.77729
439,horizontal,2,5,1,a-b-da,14,2,2,3,1,8.620069122416137,9.299804773660838,8.887131907665182,6.27697
439,horizontal,2,6,1,a-b-da,14,1,2,1,3,7.947124649173711,7.879321545822348,8.012704294819693,13.6128
439,horizontal,2,9,1,a-b-db,5,2,1,3,2,9.047217323012255,8.845025089269518,8.667130117236525,6.76031
439,horizontal,2,10,1,a-b-da,14,3,1,3,2,9.333419010293602,9.159396256314341,9.430999338632466,5.66022
439,horizontal,2,14,1,a-b-da,2,3,1,3,2,9.779706112922021,9.333419010293602,9.299804773660838,5.77689
439,horizontal,2,16,1,a-b-da,9,1,3,2,1,8.471853178108693,8.366565711137849,8.366565711137849,5.94367
439,horizontal,2,17,1,a-b-da,2,1,2,1,3,8.522488794077272,8.197450935081722,8.366565711137849,9.8449
439,horizontal,2,18,1,a-b-db,5,1,3,1,2,8.419902205302172,8.419902205302172,8.012704294819693,7.97761
439,horizontal,2,19,1,a-b-db,2,1,2,3,1,8.522488794077272,8.31176776276162,8.522488794077272,5.96024
439,horizontal,2,20,1,a-b-da,9,3,2,1,3,9.398998655939582,9.524039369902251,9.430999338632466,5.64355
439,horizontal,2,22,1,a-b-db,9,3,1,2,3,9.2308324215185,9.265615906942239,9.299804773660838,6.71061
439,horizontal,2,23,1,a-b-db,9,2,2,3,1,8.845025089269518,9.047217323012255,9.008381151298051,6.01032
439,horizontal,2,28,1,a-b-da,2,2,1,2,3,8.928370482070653,8.667130117236525,8.802012678827591,7.34413
439,horizontal,2,29,1,a-b-db,2,2,3,1,2,8.928370482070653,9.333419010293602,9.159396256314341,10.6617
439,horizontal,2,30,1,a-b-da,5,2,3,1,2,9.333419010293602,9.159396256314341,8.968775896705692,5.59365
439,horizontal,2,31,1,a-b-db,14,3,1,2,3,9.159396256314341,9.195433267319698,9.122697978977948,5.46024
439,horizontal,2,32,1,a-b-da,5,1,2,1,3,8.31176776276162,7.879321545822348,8.366565711137849,8.11102
439,horizontal,2,33,1,a-b-da,5,3,1,3,2,9.398998655939582,9.493504425640674,9.554115124631332,7.27743
439,horizontal,2,34,1,a-b-db,14,1,1,2,3,8.076201691448853,8.197450935081722,8.197450935081722,8.62766
439,horizontal,2,36,1,a-b-db,9,1,1,3,2,8.802012678827591,8.713109153685922,8.928370482070653,7.01052
439,horizontal,2,37,1,a-b-db,14,2,2,1,3,8.471853178108693,9.008381151298051,8.713109153685922,3.94286
439,horizontal,2,39,1,a-b-db,2,3,1,3,2,9.698062123881511,9.462496052568744,9.2308324215185,7.12747
439,horizontal,2,40,1,a-b-da,9,2,3,2,1,8.968775896705692,9.008381151298051,8.667130117236525,4.4429
439,horizontal,3,2,1,a-b-db,2,3,1,2,3,10.099403514805813,10.1664488988831,10.12200262531368,6.61094
439,horizontal,3,6,1,a-b-db,14,1,2,3,1,8.713109153685922,8.928370482070653,8.928370482070653,4.17643
439,horizontal,3,7,1,a-b-db,9,2,2,3,1,9.333419010293602,9.524039369902251,9.299804773660838,5.99374
439,horizontal,3,10,1,a-b-da,2,1,1,2,3,8.13774500878236,8.522488794077272,8.620069122416137,7.79407
439,horizontal,3,11,1,a-b-db,14,2,2,1,3,9.159396256314341,8.928370482070653,9.2308324215185,6.02684
439,horizontal,3,12,1,a-b-db,5,2,3,1,2,9.265615906942239,9.366477614196022,9.366477614196022,11.0457
439,horizontal,3,13,1,a-b-da,14,3,3,2,1,9.366477614196022,9.085313712953644,9.265615906942239,4.12638
439,horizontal,3,14,1,a-b-da,9,1,2,1,3,8.255426008828227,7.879321545822348,7.947124649173711,5.72673
439,horizontal,3,16,1,a-b-da,5,2,2,1,3,9.047217323012255,9.047217323012255,9.047217323012255,7.74425
439,horizontal,3,17,1,a-b-db,2,1,3,1,2,8.471853178108693,8.471853178108693,8.522488794077272,6.67713
439,horizontal,3,18,1,a-b-db,2,2,3,2,1,9.047217323012255,9.159396256314341,9.008381151298051,4.62653
439,horizontal,3,23,1,a-b-da,9,3,3,2,1,9.612942895043918,9.641720369948118,9.698062123881511,15.1964
439,horizontal,3,24,1,a-b-da,9,2,1,2,3,8.928370482070653,8.845025089269518,9.265615906942239,5.19333
439,horizontal,3,25,1,a-b-db,14,3,1,3,2,9.554115124631332,9.670089639932032,9.265615906942239,5.07709
439,horizontal,3,27,1,a-b-db,9,1,2,1,3,8.366565711137849,8.471853178108693,8.255426008828227,12.9957
439,horizontal,3,28,1,a-b-da,5,3,1,3,2,9.670089639932032,9.670089639932032,9.641720369948118,6.89373
439,horizontal,3,31,1,a-b-db,5,3,3,2,1,9.430999338632466,10.355070257825583,9.333419010293602,8.51104
439,horizontal,3,32,1,a-b-da,5,1,3,1,2,9.908783155197163,9.698062123881511,9.832340729556767,10.8956
439,horizontal,3,33,1,a-b-db,9,3,2,1,3,10.414187862308673,10.433511684132146,10.33496958611858,13.6794
