sub_n,disp_cond,block_n,trial_n,set,distance,diag,rsq,d,c,t
50304,triangle,4,18,h,2,2,0.7641923388466515,20611.989400202627,19606.67975105391,14526.724430199196
50304,triangle,4,20,w,5,1,0.7641923388466515,4536.459791783664,7853.981633974479,6082.123377349836
50304,triangle,4,21,w,14,3,0.7641923388466515,28952.917895483544,24328.49350939935,26590.44021998399
50304,triangle,4,25,w,14,1,0.7641923388466515,5026.548245743667,6939.778171779855,8494.866535306803
50304,triangle,4,26,h,2,1,0.7641923388466515,5808.804816487526,6361.7251235193335,6939.778171779855
50304,triangle,4,27,w,5,3,0.7641923388466515,20106.192982974673,14102.609421964582,14957.122623740997
50304,triangle,4,28,w,2,2,0.7641923388466515,17203.361371057705,16286.0163162095,11689.86626400761
50304,triangle,4,32,w,9,2,0.7641923388466515,10207.034531513229,12076.282160399154,8171.28249198705
50304,triangle,4,33,h,9,1,0.7641923388466515,6647.610054996007,8494.866535306803,8171.28249198705
50304,triangle,4,35,h,9,3,0.7641923388466515,18626.502843133872,22167.077763729583,16741.547250980013
50304,triangle,4,36,h,14,3,0.7641923388466515,21124.069002737757,26015.52876437708,28352.873698647898
50304,triangle,4,38,h,14,2,0.7641923388466515,17203.361371057705,22167.077763729583,19606.67975105391
50304,triangle,4,39,w,14,2,0.7641923388466515,17203.361371057705,11309.733552923257,14957.122623740997
50304,triangle,4,40,w,2,1,0.7641923388466515,8171.28249198705,7853.981633974479,6361.7251235193335
50305,horizontal,1,1,h,5,1,0.8075469188912427,8171.28249198705,9852.034561657589,10935.884027146063
50305,horizontal,1,2,w,9,1,0.8075469188912427,9852.034561657589,10935.884027146063,11689.86626400761
50305,horizontal,1,5,w,5,2,0.8075469188912427,21124.069002737757,26015.52876437708,21642.431790580074
50305,horizontal,1,6,w,9,3,0.8075469188912427,33979.46614122721,27171.63486089811,32047.38665926946
50305,horizontal,1,8,h,2,3,0.8075469188912427,24328.49350939935,20611.989400202627,21642.431790580074
50305,horizontal,1,10,w,2,1,0.8075469188912427,7542.96396126909,9160.884177867829,8494.866535306803
50305,horizontal,1,11,w,2,3,0.8075469188912427,16741.547250980013,21642.431790580074,15836.76856674616
50305,horizontal,1,12,h,14,2,0.8075469188912427,16286.0163162095,10935.884027146063,12867.963509103793
50305,horizontal,1,13,h,2,1,0.8075469188912427,8171.28249198705,7238.229473870885,5808.804816487526
50305,horizontal,1,17,h,14,3,0.8075469188912427,21124.069002737757,22167.077763729583,26590.44021998399
50305,horizontal,1,18,h,2,2,0.8075469188912427,14102.609421964582,10935.884027146063,16741.547250980013
50305,horizontal,1,19,w,14,3,0.8075469188912427,21642.431790580074,16286.0163162095,21642.431790580074
50305,horizontal,1,20,h,9,2,0.8075469188912427,17671.458676442588,17671.458676442588,11309.733552923257
50305,horizontal,1,21,h,9,3,0.8075469188912427,16741.547250980013,23235.21926595011,29559.245277626385
50305,horizontal,1,22,w,14,1,0.8075469188912427,12468.981242097894,9503.31777710912,13273.228961416877
50305,horizontal,1,24,w,9,2,0.8075469188912427,16286.0163162095,21124.069002737757,19113.449704440314
50305,horizontal,1,25,w,14,2,0.8075469188912427,19606.67975105391,17203.361371057705,23778.71479502116
50305,horizontal,1,26,h,9,1,0.8075469188912427,7238.229473870885,7542.96396126909,7542.96396126909
50305,horizontal,1,27,w,2,2,0.8075469188912427,10568.317686676066,10935.884027146063,14102.609421964582
50305,horizontal,1,28,w,5,1,0.8075469188912427,10207.034531513229,14526.724430199196,12867.963509103793
50305,horizontal,1,33,w,5,3,0.8075469188912427,20106.192982974673,21642.431790580074,23778.71479502116
50305,horizontal,1,36,h,5,3,0.8075469188912427,19113.449704440314,27759.11268711943,26015.52876437708
50305,horizontal,1,37,h,14,1,0.8075469188912427,6647.610054996007,4300.840342764425,6361.7251235193335
50305,horizontal,1,40,h,5,2,0.8075469188912427,22167.077763729583,16286.0163162095,19606.67975105391
50305,horizontal,2,3,w,14,1,0.8075469188912427,5808.804816487526,5026.548245743667,6361.7251235193335
50305,horizontal,2,5,w,9,3,0.8075469188912427,17203.361371057705,18145.839167134658,14102.609421964582
50305,horizontal,2,6,w,2,3,0.8075469188912427,15393.80400258998,12076.282160399154,16741.547250980013
50305,horizontal,2,9,w,2,2,0.8075469188912427,6647.610054996007,5281.017250684438,6361.7251235193335
50305,horizontal,2,10,h,2,1,0.8075469188912427,3216.9908772759477,3848.4510006474948,2642.079421669016
50305,horizontal,2,12,w,14,2,0.8075469188912427,7853.981633974479,10935.884027146063,8494.866535306803
50305,horizontal,2,14,h,9,1,0.8075469188912427,5541.769440932395,6647.610054996007,4778.362426110078
50305,horizontal,2,15,h,2,3,0.8075469188912427,25446.90049407734,24884.555409084758,30171.855845076363
50305,horizontal,2,16,h,9,3,0.8075469188912427,13684.77759903714,17203.361371057705,18626.502843133872
50305,horizontal,2,19,w,5,3,0.8075469188912427,15836.76856674616,18145.839167134658,13684.77759903714
50305,horizontal,2,20,w,9,2,0.8075469188912427,10935.884027146063,16741.547250980013,10935.884027146063
50305,horizontal,2,22,h,5,3,0.8075469188912427,17203.361371057705,14957.122623740997,13684.77759903714
50305,horizontal,2,23,h,5,2,0.8075469188912427,13273.228961416877,11689.86626400761,13684.77759903714
50305,horizontal,2,26,w,5,1,0.8075469188912427,5026.548245743667,5281.017250684438,6647.610054996007
50305,horizontal,2,29,h,14,3,0.8075469188912427,11689.86626400761,18145.839167134658,16741.547250980013
50305,horizontal,2,30,w,14,3,0.8075469188912427,14102.609421964582,10568.317686676066,14957.122623740997
50305,horizontal,2,31,h,14,2,0.8075469188912427,9160.884177867829,9160.884177867829,8824.73376393373
50305,horizontal,2,32,w,9,1,0.8075469188912427,13684.77759903714,7853.981633974479,9160.884177867829
50305,horizontal,2,33,h,5,1,0.8075469188912427,5808.804816487526,6647.610054996007,5026.548245743667
50305,horizontal,2,34,w,2,1,0.8075469188912427,8494.866535306803,7853.981633974479,5541.769440932395
50305,horizontal,2,35,h,9,2,0.8075469188912427,11689.86626400761,11689.86626400761,14526.724430199196
50305,horizontal,2,36,h,14,1,0.8075469188912427,6361.7251235193335,3421.194399759284,5541.769440932395
50305,horizontal,2,38,w,5,2,0.8075469188912427,14526.724430199196,12468.981242097894,12867.963509103793
50305,horizontal,2,39,h,2,2,0.8075469188912427,8824.73376393373,15836.76856674616,10568.317686676066
50305,horizontal,3,1,h,2,1,0.8075469188912427,6939.778171779855,6361.7251235193335,6939.778171779855
50305,horizontal,3,2,w,2,3,0.8075469188912427,16741.547250980013,15836.76856674616,18145.839167134658
50305,horizontal,3,4,h,5,2,0.8075469188912427,14957.122623740997,11689.86626400761,11309.733552923257
50305,horizontal,3,5,w,2,1,0.8075469188912427,4536.459791783664,6939.778171779855,6939.778171779855
50305,horizontal,3,6,w,14,3,0.8075469188912427,19113.449704440314,22167.077763729583,22698.00692218624
50305,horizontal,3,11,h,5,3,0.8075469188912427,24328.49350939935,24884.555409084758,20106.192982974673
50305,horizontal,3,12,w,5,1,0.8075469188912427,8494.866535306803,7542.96396126909,8171.28249198705
50305,horizontal,3,14,w,14,1,0.8075469188912427,6939.778171779855,6939.778171779855,5808.804816487526
50305,horizontal,3,15,w,9,1,0.8075469188912427,6082.123377349836,6647.610054996007,6647.610054996007
50305,horizontal,3,18,w,2,2,0.8075469188912427,11309.733552923257,9503.31777710912,14526.724430199196
50305,horizontal,3,19,w,9,3,0.8075469188912427,28952.917895483544,26015.52876437708,22167.077763729583
50305,horizontal,3,20,h,14,2,0.8075469188912427,11309.733552923257,11309.733552923257,14102.609421964582
50305,horizontal,3,21,w,5,3,0.8075469188912427,11309.733552923257,15393.80400258998,12468.981242097894
50305,horizontal,3,22,h,9,3,0.8075469188912427,21642.431790580074,18626.502843133872,17671.458676442588
50305,horizontal,3,24,w,14,2,0.8075469188912427,21124.069002737757,16741.547250980013,22167.077763729583
50305,horizontal,3,25,w,5,2,0.8075469188912427,10568.317686676066,7853.981633974479,12468.981242097894
50305,horizontal,3,27,h,5,1,0.8075469188912427,6361.7251235193335,5541.769440932395,8824.73376393373
50305,horizontal,3,31,h,9,2,0.8075469188912427,13273.228961416877,18626.502843133872,17203.361371057705
50305,horizontal,3,33,h,9,1,0.8075469188912427,9503.31777710912,9160.884177867829,9160.884177867829
50305,horizontal,3,35,h,2,3,0.8075469188912427,21642.431790580074,26015.52876437708,27171.63486089811
50305,horizontal,3,36,w,9,2,0.8075469188912427,13684.77759903714,10568.317686676066,12867.963509103793
50305,horizontal,3,37,h,14,1,0.8075469188912427,6082.123377349836,6939.778171779855,6647.610054996007
50305,horizontal,3,38,h,2,2,0.8075469188912427,13684.77759903714,16741.547250980013,16741.547250980013
50305,horizontal,3,40,h,14,3,0.8075469188912427,14526.724430199196,14526.724430199196,20106.192982974673
50305,horizontal,4,1,h,2,2,0.8075469188912427,11689.86626400761,10935.884027146063,18145.839167134658
50305,horizontal,4,2,h,5,2,0.8075469188912427,17671.458676442588,15836.76856674616,15836.76856674616
50305,horizontal,4,3,h,9,1,0.8075469188912427,8171.28249198705,6939.778171779855,8171.28249198705
50305,horizontal,4,4,w,5,2,0.8075469188912427,14102.609421964582,10207.034531513229,14102.609421964582
50305,horizontal,4,5,w,14,2,0.8075469188912427,14526.724430199196,17203.361371057705,12867.963509103793
50305,horizontal,4,7,w,2,2,0.8075469188912427,13273.228961416877,12867.963509103793,15393.80400258998
50305,horizontal,4,8,h,2,3,0.8075469188912427,19113.449704440314,19606.67975105391,27171.63486089811
50305,horizontal,4,9,w,9,1,0.8075469188912427,4071.504079052374,5026.548245743667,7238.229473870885
50305,horizontal,4,10,h,5,1,0.8075469188912427,9160.884177867829,4778.362426110078,5026.548245743667
50305,horizontal,4,16,w,5,1,0.8075469188912427,6361.7251235193335,7542.96396126909,6647.610054996007
50305,horizontal,4,17,w,5,3,0.8075469188912427,19606.67975105391,14957.122623740997,18145.839167134658
50305,horizontal,4,18,w,9,3,0.8075469188912427,24884.555409084758,22167.077763729583,23235.21926595011
50305,horizontal,4,20,w,14,1,0.8075469188912427,8171.28249198705,8171.28249198705,9852.034561657589
50305,horizontal,4,22,h,9,3,0.8075469188912427,20611.989400202627,16286.0163162095,18626.502843133872
50305,horizontal,4,25,h,2,1,0.8075469188912427,6647.610054996007,9852.034561657589,6361.7251235193335
50305,horizontal,4,26,w,2,3,0.8075469188912427,16741.547250980013,22698.00692218624,21642.431790580074
50305,horizontal,4,27,h,14,1,0.8075469188912427,6939.778171779855,9160.884177867829,6939.778171779855
50305,horizontal,4,31,w,9,2,0.8075469188912427,11309.733552923257,10207.034531513229,15836.76856674616
50305,horizontal,4,32,w,2,1,0.8075469188912427,7542.96396126909,8824.73376393373,7542.96396126909
50305,horizontal,4,34,h,14,3,0.8075469188912427,18626.502843133872,19113.449704440314,15836.76856674616
50305,horizontal,4,36,h,14,2,0.8075469188912427,13273.228961416877,13684.77759903714,10568.317686676066
50305,horizontal,4,37,h,9,2,0.8075469188912427,12076.282160399154,10568.317686676066,11309.733552923257
50305,horizontal,4,38,w,14,3,0.8075469188912427,11309.733552923257,17671.458676442588,17203.361371057705
50305,horizontal,4,40,h,5,3,0.8075469188912427,14102.609421964582,13273.228961416877,17671.458676442588
50306,triangle,1,1,w,5,3,0.47128598860126875,15393.80400258998,23778.71479502116,26015.52876437708
50306,triangle,1,2,w,2,2,0.47128598860126875,19606.67975105391,13684.77759903714,15836.76856674616
50306,triangle,1,3,h,5,2,0.47128598860126875,16741.547250980013,15836.76856674616,18145.839167134658
50306,triangle,1,4,h,14,1,0.47128598860126875,6361.7251235193335,8824.73376393373,10568.317686676066
50306,triangle,1,6,h,5,3,0.47128598860126875,17671.458676442588,19606.67975105391,20106.192982974673
50306,triangle,1,9,h,14,2,0.47128598860126875,13273.228961416877,11689.86626400761,16286.0163162095
50306,triangle,1,11,h,9,1,0.47128598860126875,7238.229473870885,6647.610054996007,7542.96396126909
50306,triangle,1,12,w,9,3,0.47128598860126875,14526.724430199196,21642.431790580074,19606.67975105391
50306,triangle,1,13,w,14,1,0.47128598860126875,5541.769440932395,6361.7251235193335,8171.28249198705
50306,triangle,1,14,h,2,1,0.47128598860126875,5026.548245743667,5808.804816487526,5281.017250684438
50306,triangle,1,16,h,9,3,0.47128598860126875,14102.609421964582,18626.502843133872,14102.609421964582
50306,triangle,1,17,w,5,2,0.47128598860126875,9852.034561657589,8824.73376393373,8171.28249198705
50306,triangle,1,18,w,5,1,0.47128598860126875,5026.548245743667,6939.778171779855,5541.769440932395
50306,triangle,1,19,w,2,1,0.47128598860126875,9503.31777710912,6939.778171779855,6082.123377349836
50306,triangle,1,20,h,2,3,0.47128598860126875,14526.724430199196,16286.0163162095,16286.0163162095
50306,triangle,1,21,w,14,3,0.47128598860126875,15836.76856674616,13273.228961416877,9503.31777710912
50306,triangle,1,24,h,5,1,0.47128598860126875,7542.96396126909,5541.769440932395,5541.769440932395
50306,triangle,1,27,h,9,2,0.47128598860126875,9852.034561657589,6082.123377349836,7542.96396126909
50306,triangle,1,29,w,14,2,0.47128598860126875,5281.017250684438,10568.317686676066,15836.76856674616
50306,triangle,1,30,h,2,2,0.47128598860126875,13684.77759903714,10568.317686676066,10935.884027146063
50306,triangle,1,33,w,9,2,0.47128598860126875,8494.866535306803,9852.034561657589,5808.804816487526
50306,triangle,1,36,w,9,1,0.47128598860126875,5541.769440932395,6361.7251235193335,4300.840342764425
50306,triangle,1,39,h,14,3,0.47128598860126875,40114.99659368805,24328.49350939935,28352.873698647898
50306,triangle,1,40,w,2,3,0.47128598860126875,17671.458676442588,25446.90049407734,20611.989400202627
50306,triangle,2,1,w,5,1,0.47128598860126875,7853.981633974479,9852.034561657589,9160.884177867829
50306,triangle,2,3,w,9,2,0.47128598860126875,12076.282160399154,16741.547250980013,12867.963509103793
50306,triangle,2,4,h,9,3,0.47128598860126875,22167.077763729583,21642.431790580074,19606.67975105391
50306,triangle,2,5,h,9,1,0.47128598860126875,14526.724430199196,9503.31777710912,11689.86626400761
50306,triangle,2,6,w,2,3,0.47128598860126875,20106.192982974673,29559.245277626385,28352.873698647898
50306,triangle,2,8,w,5,3,0.47128598860126875,17203.361371057705,24884.555409084758,13684.77759903714
50306,triangle,2,9,w,5,2,0.47128598860126875,15393.80400258998,12468.981242097894,17203.361371057705
50306,triangle,2,11,w,14,2,0.47128598860126875,10207.034531513229,17203.361371057705,10207.034531513229
50306,triangle,2,12,h,2,2,0.47128598860126875,18626.502843133872,15836.76856674616,14526.724430199196
50306,triangle,2,13,w,9,3,0.47128598860126875,18626.502843133872,24884.555409084758,19606.67975105391
50306,triangle,2,14,h,5,2,0.47128598860126875,12468.981242097894,15836.76856674616,16286.0163162095
50306,triangle,2,15,w,2,1,0.47128598860126875,11689.86626400761,13273.228961416877,10935.884027146063
50306,triangle,2,18,h,14,1,0.47128598860126875,7238.229473870885,10207.034531513229,10568.317686676066
50306,triangle,2,20,w,14,1,0.47128598860126875,9160.884177867829,8171.28249198705,11689.86626400761
50306,triangle,2,24,h,14,3,0.47128598860126875,17671.458676442588,26015.52876437708,16286.0163162095
50306,triangle,2,25,h,5,1,0.47128598860126875,17203.361371057705,10207.034531513229,11689.86626400761
50306,triangle,2,26,h,2,3,0.47128598860126875,16741.547250980013,15836.76856674616,14526.724430199196
50306,triangle,2,27,h,2,1,0.47128598860126875,14102.609421964582,11309.733552923257,15836.76856674616
50306,triangle,2,28,w,14,3,0.47128598860126875,16286.0163162095,20611.989400202627,22167.077763729583
50306,triangle,2,31,w,2,2,0.47128598860126875,12867.963509103793,16286.0163162095,13684.77759903714
50306,triangle,2,32,h,14,2,0.47128598860126875,13684.77759903714,11309.733552923257,11689.86626400761
50306,triangle,2,33,h,9,2,0.47128598860126875,16286.0163162095,12076.282160399154,10568.317686676066
50306,triangle,2,37,h,5,3,0.47128598860126875,18145.839167134658,23778.71479502116,17203.361371057705
50306,triangle,2,39,w,9,1,0.47128598860126875,8494.866535306803,13273.228961416877,10935.884027146063
50306,triangle,3,2,h,9,1,0.47128598860126875,6082.123377349836,11689.86626400761,8494.866535306803
50306,triangle,3,3,h,2,1,0.47128598860126875,10568.317686676066,6361.7251235193335,9852.034561657589
50306,triangle,3,4,w,2,2,0.47128598860126875,9160.884177867829,11309.733552923257,10568.317686676066
50306,triangle,3,5,h,14,2,0.47128598860126875,10935.884027146063,12468.981242097894,8494.866535306803
50306,triangle,3,7,w,9,2,0.47128598860126875,10568.317686676066,12076.282160399154,12468.981242097894
50306,triangle,3,8,h,2,2,0.47128598860126875,10935.884027146063,12076.282160399154,11309.733552923257
50306,triangle,3,9,h,2,3,0.47128598860126875,15836.76856674616,16741.547250980013,18626.502843133872
50306,triangle,3,11,h,14,3,0.47128598860126875,10568.317686676066,9852.034561657589,16741.547250980013
50306,triangle,3,12,w,5,1,0.47128598860126875,6939.778171779855,4071.504079052374,6361.7251235193335
50306,triangle,3,15,h,5,2,0.47128598860126875,13273.228961416877,12867.963509103793,14102.609421964582
50306,triangle,3,17,w,9,1,0.47128598860126875,8494.866535306803,6939.778171779855,9503.31777710912
50306,triangle,3,19,w,9,3,0.47128598860126875,20106.192982974673,16741.547250980013,14102.609421964582
50306,triangle,3,21,w,14,2,0.47128598860126875,8824.73376393373,14957.122623740997,9503.31777710912
